,index,carat,cut,color,clarity,depth,table,price,x,y,z
26230,39790,0.32,Ideal,E,IF,61.9,56.0,1095,4.4,4.42,2.73
26231,39791,0.39,Premium,G,VVS1,60.4,59.0,1095,4.72,4.75,2.86
26232,39792,0.39,Ideal,G,VVS1,62.3,57.0,1095,4.64,4.7,2.91
26233,39793,0.39,Ideal,D,VS1,62.0,57.0,1095,4.67,4.71,2.91
26234,39794,0.32,Premium,E,IF,61.6,58.0,1095,4.38,4.39,2.7
26235,39795,0.38,Ideal,D,VS1,62.4,56.0,1095,4.64,4.68,2.91
26236,39796,0.36,Ideal,D,VS1,61.1,56.0,1095,4.6,4.63,2.82
26237,39797,0.5,Ideal,F,SI2,62.0,58.0,1095,5.08,5.11,3.16
26238,39798,0.38,Ideal,D,VVS2,59.7,62.0,1096,4.71,4.74,2.82
26239,39799,0.38,Ideal,D,VVS2,62.5,53.0,1096,4.63,4.68,2.91
26240,39800,0.38,Ideal,F,VVS1,62.4,53.0,1096,4.63,4.67,2.9
26241,39801,0.38,Ideal,F,VVS1,62.1,55.0,1096,4.66,4.71,2.91
26242,39802,0.35,Ideal,F,VVS1,61.3,55.0,1096,4.55,4.58,2.8
26243,39803,0.38,Ideal,F,VVS1,61.0,57.0,1096,4.67,4.71,2.86
26244,39804,0.38,Ideal,F,VVS1,62.3,54.0,1096,4.64,4.7,2.91
26245,39805,0.38,Ideal,F,VVS1,62.4,54.0,1096,4.66,4.7,2.92
26246,39806,0.38,Ideal,F,VVS1,61.9,55.0,1096,4.67,4.7,2.9
26247,39807,0.42,Premium,H,VVS1,60.9,62.0,1096,4.86,4.8,2.94
26248,39808,0.54,Premium,F,SI2,61.8,61.0,1097,5.28,5.18,3.23
26249,39809,0.57,Premium,I,SI2,62.1,60.0,1097,5.32,5.27,3.29
26250,39811,0.39,Ideal,F,VVS2,61.8,55.0,1097,4.68,4.75,2.92
26251,39812,0.4,Ideal,G,VVS1,60.8,57.0,1097,4.78,4.81,2.91
26252,39813,0.4,Ideal,G,VVS1,61.7,55.0,1097,4.75,4.78,2.94
26253,39814,0.4,Ideal,G,VVS1,61.8,56.0,1097,4.72,4.75,2.92
26254,39815,0.4,Ideal,G,VVS1,61.7,57.0,1097,4.71,4.74,2.91
26255,39816,0.4,Ideal,G,VVS1,60.8,54.0,1097,4.8,4.83,2.93
26256,39818,0.3,Premium,E,IF,61.0,59.0,1097,4.33,4.29,2.63
26257,39819,0.38,Ideal,E,VS1,62.1,57.0,1097,4.65,4.62,2.88
26258,39820,0.3,Premium,E,IF,61.9,58.0,1097,4.3,4.26,2.65
26259,39821,0.38,Ideal,E,VVS2,62.4,56.0,1097,4.69,4.63,2.91
26260,39822,0.3,Premium,E,IF,60.1,60.0,1097,4.32,4.3,2.59
26261,39823,0.57,Premium,I,SI2,62.1,57.0,1097,5.33,5.29,3.3
26262,39824,0.39,Premium,H,VVS2,62.1,58.0,1097,4.65,4.63,2.88
26263,39825,0.39,Premium,G,VS1,62.6,58.0,1097,4.7,4.66,2.93
26264,39826,0.39,Premium,G,VS1,62.4,57.0,1097,4.68,4.62,2.9
26265,39827,0.39,Premium,E,VS1,59.6,60.0,1097,4.75,4.72,2.82
26266,39828,0.39,Ideal,E,VS1,62.3,57.0,1097,4.67,4.64,2.9
26267,39829,0.39,Premium,E,VS1,58.8,59.0,1097,4.76,4.73,2.79
26268,39830,0.5,Premium,E,SI2,62.4,59.0,1097,5.09,5.0,3.15
26269,39831,0.5,Premium,E,SI2,61.0,62.0,1097,5.13,5.09,3.12
26270,39835,0.51,Ideal,E,SI2,61.0,56.0,1098,5.16,5.2,3.16
26271,39838,0.54,Ideal,F,SI2,62.0,54.0,1098,5.23,5.28,3.26
26272,39839,0.52,Ideal,H,SI1,61.9,56.0,1098,5.16,5.22,3.2
26273,39843,0.5,Ideal,J,VS2,61.6,57.0,1099,5.08,5.12,3.14
26274,39844,0.41,Ideal,H,IF,61.1,54.0,1099,4.8,4.85,2.95
26275,39845,0.3,Premium,D,VVS2,59.6,61.0,1099,4.39,4.34,2.6
26276,39848,0.38,Ideal,E,VVS2,62.2,56.0,1100,4.58,4.65,2.87
26277,39849,0.38,Ideal,E,VVS2,62.0,57.0,1100,4.61,4.62,2.86
26278,39850,0.38,Ideal,E,VVS2,61.6,55.0,1100,4.67,4.72,2.89
26279,39851,0.38,Ideal,E,VVS2,61.6,55.0,1100,4.63,4.66,2.86
26280,39852,0.38,Ideal,E,VVS2,61.9,57.0,1100,4.63,4.65,2.87
26281,39854,0.33,Ideal,D,VVS1,61.0,55.0,1100,4.47,4.52,2.74
26282,39855,0.39,Ideal,E,VVS2,62.1,54.6,1100,4.67,4.7,2.91
26283,39856,0.52,Ideal,G,SI2,61.1,56.0,1100,5.19,5.22,3.18
26284,39857,0.51,Ideal,F,SI2,61.0,55.0,1100,5.18,5.21,3.17
26285,39858,0.55,Ideal,J,SI1,60.9,57.0,1100,5.24,5.3,3.21
26286,39859,0.41,Ideal,H,IF,61.8,55.0,1100,4.79,4.82,2.97
26287,39861,0.38,Ideal,F,VVS1,62.0,54.7,1101,4.62,4.67,2.88
26288,39862,0.38,Ideal,F,VVS1,62.3,54.1,1101,4.63,4.66,2.9
26289,39863,0.55,Ideal,J,SI1,61.0,56.0,1101,5.31,5.34,3.25
26290,39864,0.39,Ideal,G,IF,61.9,54.0,1101,4.67,4.73,2.91
26291,39866,0.38,Premium,F,VS1,62.7,57.0,1101,4.71,4.64,2.93
26292,39868,0.42,Ideal,H,VVS2,61.9,55.0,1102,4.83,4.86,3.0
26293,39869,0.3,Ideal,E,VVS1,61.2,57.0,1102,4.33,4.36,2.66
26294,39870,0.49,Ideal,H,SI1,59.9,56.0,1102,5.15,5.18,3.1
26295,39871,0.36,Premium,E,VVS2,61.7,59.0,1102,4.56,4.52,2.8
26296,39872,0.47,Premium,G,VS2,61.8,60.0,1102,4.98,4.95,3.07
26297,39875,0.37,Ideal,E,VVS1,61.5,56.0,1103,4.59,4.64,2.84
26298,39876,0.56,Ideal,F,SI2,61.8,57.0,1103,5.28,5.33,3.28
26299,39877,0.35,Premium,G,VVS1,61.8,57.0,1103,4.53,4.5,2.79
26300,39878,0.42,Ideal,G,VVS2,60.7,55.0,1103,4.89,4.86,2.96
26301,39879,0.42,Ideal,G,VVS2,61.3,56.0,1103,4.82,4.81,2.95
26302,39880,0.42,Ideal,G,VVS2,62.4,55.0,1103,4.82,4.79,3.0
26303,39881,0.42,Ideal,G,VVS2,62.7,56.0,1103,4.77,4.74,2.98
26304,39882,0.42,Ideal,G,VVS2,62.6,55.0,1103,4.78,4.77,2.99
26305,39883,0.42,Ideal,G,VVS2,62.1,57.0,1103,4.8,4.77,2.97
26306,39884,0.42,Ideal,G,VVS2,62.2,56.0,1103,4.81,4.77,2.98
26307,39885,0.42,Premium,G,VVS2,60.4,59.0,1103,4.82,4.78,2.9
26308,39886,0.42,Premium,F,VS1,59.9,61.0,1103,4.88,4.84,2.91
26309,39887,0.42,Ideal,F,VS1,60.9,57.0,1103,4.88,4.84,2.96
26310,39888,0.42,Premium,F,VS1,61.2,58.0,1103,4.86,4.82,2.96
26311,39889,0.42,Ideal,F,VS1,61.0,57.0,1103,4.87,4.84,2.96
26312,39890,0.42,Ideal,F,VS1,61.3,57.0,1103,4.85,4.8,2.96
26313,39891,0.42,Premium,F,VS1,61.8,59.0,1103,4.83,4.81,2.98
26314,39892,0.42,Ideal,F,VS1,61.4,57.0,1103,4.83,4.78,2.95
26315,39893,0.42,Ideal,F,VS1,61.9,57.0,1103,4.81,4.79,2.97
26316,39894,0.42,Premium,F,VS1,60.9,59.0,1103,4.85,4.8,2.94
26317,39895,0.42,Ideal,F,VS1,62.3,55.0,1103,4.79,4.77,2.98
26318,39896,0.42,Premium,F,VS1,61.9,55.0,1103,4.82,4.78,2.97
26319,39897,0.42,Ideal,D,VS2,61.4,56.0,1103,4.84,4.8,2.96
26320,39898,0.42,Ideal,D,VS2,61.8,56.0,1103,4.84,4.8,2.98
26321,39899,0.42,Ideal,D,VS2,61.2,56.0,1103,4.84,4.8,2.95
26322,39900,0.42,Ideal,D,VS2,62.2,55.0,1103,4.8,4.75,2.97
26323,39901,0.42,Ideal,D,VS2,62.4,55.0,1103,4.82,4.8,3.0
26324,39902,0.42,Ideal,D,VS2,62.1,54.0,1103,4.83,4.8,2.99
26325,39903,0.35,Ideal,H,IF,61.7,54.0,1103,4.55,4.53,2.8
26326,39904,0.49,Premium,H,VS2,59.5,62.0,1103,5.14,5.12,3.05
26327,39905,0.56,Premium,G,SI2,59.6,58.0,1103,5.42,5.35,3.21
26328,39909,0.5,Ideal,E,SI2,62.6,56.0,1104,5.05,5.11,3.18
26329,39910,0.5,Ideal,E,SI2,61.8,58.0,1104,5.08,5.11,3.15
26330,39911,0.38,Ideal,F,VVS2,62.7,56.0,1104,4.64,4.61,2.9
26331,39912,0.4,Ideal,G,VS1,62.9,55.0,1104,4.76,4.71,2.98
26332,39916,0.45,Ideal,G,VVS2,61.8,57.0,1105,4.9,4.94,3.04
26333,39918,0.41,Ideal,D,VS1,62.4,56.0,1105,4.75,4.8,2.98
26334,39919,0.41,Premium,D,VVS2,61.9,59.0,1105,4.75,4.78,2.95
26335,39920,0.41,Ideal,D,VVS2,62.5,57.0,1105,4.72,4.75,2.96
26336,39921,0.41,Ideal,D,VVS2,61.1,56.0,1105,4.78,4.81,2.93
26337,39922,0.41,Premium,D,VVS2,62.2,58.0,1105,4.78,4.8,2.98
26338,39923,0.42,Premium,E,VS1,62.2,59.0,1105,4.76,4.79,2.97
26339,39924,0.42,Premium,E,VS1,59.5,59.0,1105,4.86,4.88,2.9
26340,39926,0.42,Ideal,E,VS1,61.6,57.0,1105,4.8,4.84,2.97
26341,39927,0.31,Ideal,E,VVS1,61.7,55.0,1105,4.38,4.4,2.71
26342,39928,0.31,Ideal,E,VVS1,61.3,56.0,1105,4.38,4.4,2.69
26343,39929,0.31,Ideal,E,VVS1,61.5,56.0,1105,4.34,4.37,2.68
26344,39931,0.34,Ideal,F,SI1,59.4,57.0,491,4.54,4.58,2.71
26345,39932,0.3,Premium,H,VS1,62.1,59.0,491,4.25,4.28,2.65
26346,39950,0.33,Premium,D,SI2,62.7,58.0,492,4.39,4.41,2.76
26347,39951,0.33,Ideal,D,SI2,62.4,57.0,492,4.39,4.42,2.75
26348,39952,0.33,Ideal,D,SI2,62.4,56.0,492,4.41,4.44,2.76
26349,39954,0.33,Ideal,D,SI2,60.9,56.0,492,4.45,4.48,2.72
26350,39956,0.33,Premium,D,SI2,59.5,59.0,492,4.48,4.5,2.67
26351,39957,0.33,Ideal,D,SI2,61.3,56.0,492,4.45,4.49,2.74
26352,39959,0.33,Premium,D,SI2,61.6,59.0,492,4.41,4.42,2.72
26353,39962,0.52,Premium,I,SI1,62.9,58.0,1105,5.14,5.04,3.2
26354,39963,0.59,Premium,H,SI1,62.2,59.0,1106,5.38,5.32,3.33
26355,39966,0.4,Ideal,E,VVS2,62.6,54.0,1106,4.71,4.74,2.96
26356,39967,0.4,Ideal,E,VVS2,61.4,59.0,1106,4.71,4.74,2.9
26357,39968,0.4,Ideal,E,VVS2,62.5,54.0,1106,4.73,4.77,2.97
26358,39974,0.32,Ideal,D,VVS2,61.6,55.0,1107,4.41,4.45,2.73
26359,39975,0.44,Ideal,I,VVS1,61.2,55.0,1107,4.92,4.95,3.02
26360,39976,0.34,Ideal,E,VVS1,61.8,55.0,1107,4.49,4.5,2.78
26361,39977,0.5,Ideal,G,SI2,61.4,57.0,1107,5.1,5.13,3.14
26362,39979,0.41,Ideal,I,VVS1,61.3,56.0,1107,4.85,4.8,2.96
26363,39980,0.41,Premium,I,VVS1,62.0,56.0,1107,4.77,4.75,2.95
26364,39981,0.41,Premium,I,VVS1,61.5,59.0,1107,4.81,4.75,2.94
26365,39982,0.41,Ideal,I,VVS1,61.8,55.0,1107,4.79,4.76,2.95
26366,39983,0.41,Premium,I,VVS1,61.9,57.0,1107,4.82,4.78,2.97
26367,39984,0.41,Premium,I,VVS1,59.8,61.0,1107,4.84,4.79,2.88
26368,39985,0.41,Ideal,F,VS2,61.0,57.0,1107,4.81,4.76,2.92
26369,39986,0.41,Ideal,F,VS2,61.8,56.0,1107,4.8,4.78,2.96
26370,39987,0.41,Ideal,F,VS2,61.4,55.0,1107,4.83,4.78,2.95
26371,39988,0.41,Premium,F,VS2,61.1,56.0,1107,4.84,4.79,2.94
26372,39989,0.41,Premium,F,VS2,61.3,58.0,1107,4.84,4.79,2.95
26373,39990,0.41,Ideal,F,VS2,60.8,56.0,1107,4.81,4.8,2.92
26374,39991,0.41,Ideal,F,VS2,61.1,56.0,1107,4.83,4.8,2.94
26375,39992,0.41,Premium,F,VS2,60.3,58.0,1107,4.85,4.8,2.91
26376,39993,0.41,Premium,F,VS2,60.3,60.0,1107,4.84,4.81,2.91
26377,39994,0.41,Ideal,F,VS2,60.0,56.0,1107,4.88,4.82,2.91
26378,39995,0.41,Ideal,F,VS2,62.6,57.0,1107,4.79,4.76,2.99
26379,39996,0.41,Ideal,F,VS2,61.8,56.0,1107,4.79,4.76,2.95
26380,39997,0.41,Premium,F,VS2,61.6,59.0,1107,4.77,4.74,2.93
26381,39998,0.41,Ideal,F,VS2,60.9,57.0,1107,4.78,4.74,2.9
26382,39999,0.41,Ideal,F,VS2,62.1,56.0,1107,4.79,4.74,2.96
26383,40000,0.41,Premium,F,VS2,62.4,56.0,1107,4.77,4.75,2.97
26384,40001,0.41,Ideal,F,VS2,62.3,57.0,1107,4.78,4.75,2.97
26385,40002,0.41,Ideal,F,VS2,61.8,57.0,1107,4.79,4.75,2.95
26386,40003,0.41,Premium,F,VS2,62.6,58.0,1107,4.81,4.75,2.99
26387,40005,0.41,Ideal,F,VS2,61.9,56.0,1107,4.76,4.74,2.94
26388,40006,0.41,Ideal,F,VS2,62.7,57.0,1107,4.78,4.73,2.98
26389,40007,0.41,Premium,F,VS2,62.8,58.0,1107,4.73,4.69,2.96
26390,40008,0.41,Premium,F,VS2,62.6,57.0,1107,4.74,4.71,2.96
26391,40009,0.41,Ideal,F,VS2,62.7,56.0,1107,4.78,4.72,2.98
26392,40010,0.41,Ideal,F,VS2,62.8,57.0,1107,4.76,4.73,2.98
26393,40011,0.41,Ideal,F,VS2,61.8,57.0,1107,4.78,4.73,2.94
26394,40012,0.7,Premium,I,I1,62.3,58.0,1107,5.69,5.55,3.51
26395,40013,0.31,Premium,E,VVS2,62.3,56.0,1107,4.34,4.3,2.69
26396,40016,0.42,Ideal,H,VVS1,62.8,57.0,1108,4.79,4.79,3.01
26397,40020,0.55,Ideal,I,SI2,60.4,56.0,1109,5.32,5.36,3.23
26398,40021,0.32,Ideal,E,VVS2,62.4,56.0,1109,4.43,4.39,2.75
26399,40022,0.34,Ideal,D,VS1,60.9,56.0,1109,4.56,4.51,2.76
26400,40023,0.51,Premium,D,SI2,60.2,58.0,1109,5.24,5.2,3.14
26401,40027,0.48,Premium,F,SI1,60.6,62.0,1110,5.06,5.0,3.05
26402,40028,0.5,Ideal,I,VS2,62.4,55.0,1110,5.09,5.11,3.18
26403,40029,0.5,Ideal,I,VS2,62.0,55.0,1110,5.1,5.12,3.17
26404,40030,0.41,Ideal,G,SI1,61.6,57.0,1110,4.77,4.81,2.95
26405,40031,0.41,Ideal,G,SI1,62.1,55.0,1110,4.78,4.81,2.98
26406,40032,0.47,Premium,G,SI1,59.5,60.0,1110,5.09,5.06,3.02
26407,40037,0.52,Premium,F,SI2,61.7,58.0,1111,5.12,5.16,3.17
26408,40040,0.4,Ideal,D,VVS2,62.8,56.0,1111,4.68,4.72,2.95
26409,40041,0.54,Ideal,E,SI2,62.7,57.0,1111,5.2,5.23,3.27
26410,40044,0.52,Premium,F,SI1,62.0,59.0,1112,5.18,5.15,3.2
26411,40046,0.38,Ideal,E,VS2,60.1,56.0,1112,4.72,4.69,2.83
26412,40047,0.3,Ideal,D,VVS1,62.2,57.0,1112,4.35,4.3,2.69
26413,40048,0.38,Ideal,E,VS2,61.7,55.0,1112,4.68,4.66,2.88
26414,40049,0.38,Premium,E,VS2,60.5,62.0,1112,4.74,4.65,2.84
26415,40050,0.38,Premium,E,VS2,60.5,58.0,1112,4.7,4.66,2.83
26416,40051,0.38,Premium,E,VS2,60.3,58.0,1112,4.72,4.67,2.83
26417,40052,0.38,Premium,E,VS2,59.2,60.0,1112,4.77,4.73,2.81
26418,40053,0.38,Premium,E,VS2,62.2,59.0,1112,4.67,4.63,2.89
26419,40054,0.38,Premium,E,VS2,61.8,58.0,1112,4.64,4.61,2.86
26420,40055,0.38,Ideal,E,VS1,62.2,55.0,1112,4.67,4.63,2.89
26421,40056,0.57,Ideal,J,VS2,62.5,54.0,1113,5.32,5.34,3.33
26422,40057,0.53,Ideal,G,SI2,62.3,53.0,1113,5.21,5.25,3.26
26423,40058,0.57,Ideal,I,SI1,61.6,54.0,1113,5.36,5.38,3.31
26424,40060,0.43,Premium,G,VS2,60.8,59.0,1113,4.91,4.86,2.97
26425,40061,0.53,Premium,H,SI2,62.5,60.0,1113,5.18,5.16,3.23
26426,40062,0.43,Premium,H,VS1,62.3,58.0,1113,4.81,4.75,2.98
26427,40063,0.43,Premium,H,VS1,60.0,59.0,1113,4.98,4.86,2.95
26428,40064,0.43,Premium,G,VS2,61.3,58.0,1113,4.86,4.83,2.97
26429,40065,0.43,Premium,G,VS2,61.1,58.0,1113,4.88,4.84,2.97
26430,40066,0.43,Premium,G,VS2,61.2,58.0,1113,4.9,4.84,2.98
26431,40067,0.43,Premium,G,VS2,59.1,60.0,1113,4.93,4.88,2.9
26432,40068,0.43,Premium,G,VS2,62.9,59.0,1113,4.83,4.78,3.02
26433,40069,0.43,Premium,G,VS2,62.3,58.0,1113,4.85,4.81,3.01
26434,40070,0.43,Premium,G,VS2,61.1,59.0,1113,4.86,4.83,2.96
26435,40072,0.54,Ideal,I,SI1,61.4,56.0,1114,5.25,5.27,3.23
26436,40073,0.54,Ideal,I,SI1,61.7,56.0,1114,5.25,5.29,3.25
26437,40074,0.3,Ideal,F,VVS1,62.1,55.0,1114,4.32,4.31,2.68
26438,40075,0.3,Ideal,F,VVS1,62.4,56.0,1114,4.31,4.28,2.68
26439,40076,0.3,Premium,F,VVS1,62.0,59.0,1114,4.28,4.24,2.64
26440,40077,0.33,Premium,E,VVS2,60.3,58.0,1114,4.49,4.47,2.7
26441,40078,0.33,Ideal,F,IF,61.5,55.0,1114,4.47,4.44,2.74
26442,40079,0.3,Premium,F,VVS1,61.8,59.0,1114,4.29,4.26,2.64
26443,40080,0.36,Ideal,D,VVS2,61.6,57.0,1114,4.59,4.56,2.82
26444,40081,0.33,Ideal,E,VVS2,61.7,57.0,1114,4.44,4.41,2.73
26445,40082,0.33,Ideal,E,VVS2,61.2,57.0,1114,4.47,4.45,2.73
26446,40083,0.3,Ideal,F,VVS1,61.9,57.0,1114,4.33,4.3,2.67
26447,40084,0.33,Ideal,H,IF,62.1,55.0,1114,4.44,4.41,2.75
26448,40085,0.33,Ideal,H,IF,61.9,55.0,1114,4.44,4.42,2.74
26449,40086,0.33,Premium,H,IF,60.3,59.0,1114,4.49,4.47,2.7
26450,40087,0.33,Premium,H,IF,62.0,58.0,1114,4.42,4.39,2.73
26451,40088,0.33,Premium,H,IF,61.8,60.0,1114,4.44,4.4,2.73
26452,40089,0.33,Premium,G,VVS1,60.9,60.0,1114,4.5,4.46,2.73
26453,40090,0.33,Ideal,G,VVS1,61.7,54.0,1114,4.48,4.47,2.76
26454,40091,0.33,Premium,G,VVS1,60.9,58.0,1114,4.47,4.43,2.71
26455,40092,0.33,Premium,G,VVS1,60.4,59.0,1114,4.47,4.44,2.69
26456,40093,0.33,Ideal,G,VVS1,61.5,56.0,1114,4.46,4.45,2.74
26457,40094,0.33,Ideal,G,VVS1,61.7,56.0,1114,4.47,4.45,2.75
26458,40095,0.33,Ideal,G,VVS1,62.0,56.0,1114,4.48,4.45,2.77
26459,40096,0.33,Ideal,G,VVS1,62.0,56.0,1114,4.48,4.45,2.77
26460,40097,0.33,Ideal,G,VVS1,62.2,57.0,1114,4.46,4.41,2.76
26461,40098,0.33,Premium,G,VVS1,61.2,60.0,1114,4.44,4.42,2.71
26462,40099,0.33,Ideal,G,VVS1,61.8,55.0,1114,4.45,4.42,2.74
26463,40100,0.33,Ideal,G,VVS1,60.8,56.0,1114,4.46,4.42,2.7
26464,40101,0.33,Ideal,G,VVS1,62.3,55.0,1114,4.46,4.43,2.77
26465,40102,0.33,Premium,G,VVS1,61.9,59.0,1114,4.41,4.38,2.72
26466,40103,0.33,Premium,G,VVS1,62.8,59.0,1114,4.44,4.38,2.77
26467,40104,0.33,Premium,G,VVS1,61.4,60.0,1114,4.44,4.39,2.71
26468,40105,0.33,Premium,G,VVS1,62.1,58.0,1114,4.43,4.4,2.74
26469,40109,0.32,Ideal,D,VS1,60.9,57.0,1114,4.48,4.45,2.72
26470,40110,0.41,Ideal,F,VVS2,61.9,55.0,1115,4.78,4.79,2.96
26471,40111,0.41,Premium,F,VVS2,60.1,59.0,1115,4.79,4.82,2.89
26472,40113,0.41,Ideal,F,VVS2,61.9,55.0,1115,4.74,4.79,2.95
26473,40114,0.41,Ideal,F,VVS2,60.1,57.0,1115,4.83,4.85,2.91
26474,40115,0.41,Premium,F,VVS2,60.4,58.0,1115,4.8,4.84,2.91
26475,40116,0.41,Ideal,F,VVS2,61.7,57.0,1115,4.73,4.8,2.94
26476,40117,0.41,Premium,F,VVS2,61.0,59.0,1115,4.77,4.83,2.93
26477,40118,0.41,Ideal,F,VVS2,61.0,56.0,1115,4.78,4.82,2.93
26478,40119,0.41,Ideal,F,VVS2,62.6,55.0,1115,4.73,4.76,2.97
26479,40120,0.41,Premium,F,VVS2,61.0,59.0,1115,4.79,4.82,2.93
26480,40122,0.41,Ideal,F,VVS2,60.6,57.0,1115,4.81,4.86,2.93
26481,40123,0.41,Ideal,F,VVS2,61.4,56.0,1115,4.76,4.81,2.94
26482,40124,0.41,Premium,F,VVS2,60.1,58.0,1115,4.79,4.83,2.89
26483,40125,0.41,Ideal,F,VVS2,61.2,56.0,1115,4.78,4.8,2.93
26484,40126,0.41,Ideal,F,VVS2,62.3,56.0,1115,4.73,4.77,2.96
26485,40127,0.41,Ideal,F,VVS2,62.5,56.0,1115,4.72,4.75,2.96
26486,40128,0.41,Ideal,F,VVS2,61.7,56.0,1115,4.78,4.81,2.96
26487,40129,0.41,Premium,F,VVS2,60.6,58.0,1115,4.79,4.84,2.92
26488,40130,0.41,Premium,F,VVS2,62.4,58.0,1115,4.7,4.76,2.95
26489,40131,0.41,Ideal,E,VS1,60.4,55.0,1115,4.85,4.89,2.94
26490,40132,0.41,Ideal,H,VVS1,62.7,54.0,1115,4.79,4.78,3.0
26491,40133,0.41,Premium,H,VVS1,60.4,58.0,1115,4.85,4.79,2.91
26492,40134,0.41,Premium,H,VVS1,61.4,60.0,1115,4.78,4.73,2.92
26493,40135,0.41,Ideal,H,VVS1,62.2,57.0,1115,4.78,4.74,2.96
26494,40136,0.41,Ideal,H,VVS1,61.4,56.0,1115,4.8,4.77,2.94
26495,40137,0.7,Premium,G,I1,59.2,61.0,1115,5.76,5.7,3.39
26496,40140,0.51,Premium,H,SI1,60.6,59.0,1116,5.17,5.13,3.12
26497,40144,0.51,Premium,H,SI1,61.9,56.0,1116,5.13,5.12,3.17
26498,40146,0.38,Ideal,F,VS1,61.3,56.0,1116,4.68,4.72,2.88
26499,40147,0.35,Ideal,E,VVS1,62.2,56.0,1116,4.53,4.51,2.81
26500,40148,0.35,Ideal,G,IF,61.1,56.0,1116,4.59,4.54,2.79
26501,40149,0.35,Ideal,E,VVS1,62.0,56.0,1116,4.58,4.51,2.82
26502,40150,0.35,Ideal,E,VVS1,60.7,57.0,1116,4.57,4.53,2.76
26503,40151,0.35,Premium,E,VVS1,60.7,59.0,1116,4.58,4.55,2.77
26504,40152,0.35,Premium,E,VVS1,61.0,58.0,1116,4.56,4.52,2.77
26505,40153,0.46,Ideal,E,SI2,61.3,56.0,1116,5.02,4.96,3.06
26506,40154,0.35,Premium,G,IF,59.1,59.0,1116,4.62,4.59,2.72
26507,40155,0.35,Ideal,G,IF,61.4,55.0,1116,4.59,4.56,2.81
26508,40156,0.35,Premium,G,IF,60.6,60.0,1116,4.57,4.54,2.76
26509,40157,0.35,Ideal,G,IF,61.8,55.0,1116,4.56,4.54,2.81
26510,40158,0.35,Ideal,G,IF,62.3,55.0,1116,4.52,4.5,2.81
26511,40159,0.35,Premium,G,IF,62.2,58.0,1116,4.52,4.45,2.79
26512,40161,0.32,Ideal,H,IF,61.1,56.0,1116,4.46,4.45,2.72
26513,40162,0.32,Premium,H,IF,60.7,58.0,1116,4.47,4.46,2.71
26514,40163,0.47,Premium,G,VS2,61.0,59.0,1116,5.03,5.0,3.06
26515,40164,0.31,Premium,E,VVS2,62.2,56.0,1116,4.31,4.28,2.67
26516,40167,0.38,Ideal,F,VVS2,61.0,57.0,1117,4.69,4.72,2.87
26517,40169,0.38,Premium,D,VS2,58.8,61.0,1117,4.74,4.71,2.78
26518,40170,0.38,Premium,F,VS1,60.2,58.0,1117,4.73,4.71,2.84
26519,40171,0.38,Premium,D,VS2,61.5,62.0,1117,4.63,4.6,2.84
26520,40172,0.38,Premium,D,VS2,58.8,61.0,1117,4.77,4.72,2.79
26521,40173,0.38,Premium,D,VS2,58.7,61.0,1117,4.77,4.74,2.79
26522,40174,0.55,Ideal,G,SI2,62.1,56.0,1117,5.25,5.22,3.25
26523,40175,0.38,Ideal,H,VS1,60.6,57.0,1117,4.73,4.7,2.85
26524,40176,0.43,Ideal,G,VVS1,61.5,56.0,1118,4.87,4.89,3.0
26525,40177,0.5,Ideal,F,SI2,60.5,56.0,1118,5.17,5.19,3.14
26526,40178,0.38,Premium,E,VVS1,60.6,59.0,1119,4.65,4.62,2.81
26527,40180,0.44,Premium,H,VVS1,60.1,58.0,1119,4.92,4.96,2.97
26528,40183,0.56,Ideal,J,SI1,61.8,58.0,1119,5.27,5.31,3.27
26529,40184,0.5,Ideal,H,SI2,62.3,56.0,1119,5.14,5.09,3.19
26530,40188,0.43,Ideal,I,VVS1,60.6,57.0,1120,4.88,4.94,2.97
26531,40189,0.38,Ideal,F,VVS1,61.5,56.0,1120,4.68,4.71,2.88
26532,40190,0.3,Ideal,E,IF,60.9,56.0,1120,4.31,4.33,2.63
26533,40193,0.5,Premium,G,SI2,62.6,58.0,1121,5.09,5.03,3.17
26534,40194,0.41,Ideal,G,VS1,61.1,55.0,1121,4.79,4.83,2.94
26535,40195,0.57,Ideal,H,SI2,62.0,57.0,1121,5.3,5.35,3.3
26536,40196,0.51,Ideal,G,SI2,61.9,55.0,1121,5.12,5.14,3.17
26537,40197,0.52,Ideal,F,SI2,61.5,55.0,1121,5.17,5.2,3.19
26538,40198,0.52,Ideal,F,SI2,61.3,55.0,1121,5.18,5.2,3.18
26539,40199,0.52,Premium,G,SI2,59.2,60.0,1121,5.29,5.21,3.11
26540,40200,0.39,Premium,E,VS2,60.9,60.0,1121,4.71,4.68,2.86
26541,40206,0.53,Premium,J,VS2,60.9,59.0,1122,5.27,5.2,3.19
26542,40207,0.51,Ideal,I,SI1,62.5,57.0,1122,5.1,5.07,3.18
26543,40208,0.31,Ideal,F,IF,62.3,57.0,1122,4.34,4.3,2.69
26544,40209,0.31,Premium,F,IF,60.8,59.0,1122,4.39,4.36,2.66
26545,40210,0.31,Premium,F,IF,61.6,58.0,1122,4.37,4.33,2.68
26546,40212,0.41,Ideal,D,SI1,61.8,56.0,1122,4.78,4.73,2.94
26547,40213,0.31,Ideal,F,IF,62.2,56.0,1122,4.34,4.31,2.69
