MS_Zoning;Lot_Frontage;Lot_Area;Street;Lot_Shape;Utilities;Lot_Config;Neighborhood;House_Style;Overall_Qual;Overall_Cond;Year_Built;Year_Remod_Add;Exterior_1st;Exterior_2nd;Heating;Heating_QC;Central_Air;Electrical;First_Flr_SF;Second_Flr_SF;Low_Qual_Fin_SF;Gr_Liv_Area;Bsmt_Full_Bath;Bsmt_Half_Bath;Full_Bath;Half_Bath;Bedroom_AbvGr;Kitchen_AbvGr;Kitchen_Qual;TotRms_AbvGrd;Fireplaces;Fireplace_Qu;Garage_Type;Garage_Cars;Garage_Area;Garage_Qual;Garage_Cond;Paved_Drive;Mo_Sold;Year_Sold;Sale_Price
Residential_Low_Density;44;17485;Pave;Moderately_Irregular;AllPub;Inside;Edwards;One_Story;Good;Average;2009;2010;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1508;0;0;1508;1;0;1;0;1;1;Good;5;2;Typical;Attchd;2;572;Typical;Typical;Paved;1;2010;308030
Residential_Low_Density;77;10010;Pave;Regular;AllPub;Inside;Mitchell;One_Story;Average;Average;1974;1975;HdBoard;HdBoard;GasA;Good;Y;SBrkr;1389;0;0;1389;1;0;1;0;2;1;Typical;6;1;Typical;Attchd;2;418;Typical;Typical;Paved;4;2006;170000
Floating_Village_Residential;30;3000;Pave;Regular;AllPub;Inside;Somerset;Two_Story;Above_Average;Average;2009;2009;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;612;612;0;1224;0;0;2;1;2;1;Good;4;0;No_Fireplace;Detchd;2;528;Typical;Typical;Paved;6;2009;173733
Residential_Low_Density;75;9743;Pave;Regular;AllPub;Inside;Northwest_Ames;Two_Story;Average;Above_Average;1969;1969;VinylSd;VinylSd;GasA;Good;Y;SBrkr;720;588;0;1308;0;0;1;1;3;1;Typical;7;0;No_Fireplace;Detchd;2;484;Typical;Typical;Paved;6;2008;146900
Residential_Low_Density;50;9350;Pave;Regular;AllPub;Inside;Edwards;One_and_Half_Fin;Below_Average;Above_Average;1947;1979;WdShing;Wd Shng;GasA;Excellent;Y;SBrkr;1169;0;362;1531;0;0;1;0;3;1;Typical;8;1;Typical;Detchd;1;209;Fair;Typical;Paved;6;2010;127000
Residential_Medium_Density;24;2522;Pave;Regular;AllPub;Inside;Edwards;Two_Story;Good;Average;2004;2004;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;970;739;0;1709;0;0;2;0;3;1;Good;7;0;No_Fireplace;Detchd;2;380;Typical;Typical;Paved;5;2006;134000
Residential_Low_Density;70;8120;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Below_Average;Good;1970;1970;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;864;0;0;864;0;0;1;0;3;1;Typical;5;0;No_Fireplace;Detchd;2;463;Typical;Typical;Paved;7;2009;124500
Floating_Village_Residential;68;8736;Pave;Slightly_Irregular;AllPub;Inside;Somerset;One_Story;Good;Average;2003;2004;VinylSd;Wd Shng;GasA;Excellent;Y;SBrkr;1553;0;0;1553;1;0;2;0;3;1;Good;6;0;No_Fireplace;Attchd;2;588;Typical;Typical;Paved;8;2009;234500
Residential_Low_Density;74;11563;Pave;Slightly_Irregular;AllPub;Inside;Timberland;One_Story;Very_Good;Average;2006;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1537;0;0;1537;1;0;2;0;3;1;Good;8;0;No_Fireplace;Attchd;3;788;Typical;Typical;Paved;4;2008;294000
Residential_Low_Density;90;12878;Pave;Slightly_Irregular;AllPub;Corner;Northridge_Heights;One_Story;Good;Average;2003;2004;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1760;0;0;1760;1;0;2;0;3;1;Good;8;1;Good;Attchd;2;583;Typical;Typical;Paved;6;2009;269500
Residential_Medium_Density;51;6120;Pave;Regular;AllPub;Inside;Old_Town;One_Story;Above_Average;Average;1923;1950;Wd Sdng;Wd Sdng;GasA;Typical;Y;SBrkr;1068;0;0;1068;1;0;1;0;2;1;Typical;5;1;Good;Detchd;1;288;Typical;Typical;Paved;3;2010;109500
Residential_Low_Density;60;8850;Pave;Regular;AllPub;Inside;Brookside;One_and_Half_Fin;Above_Average;Good;1920;1950;Wd Sdng;Wd Shng;GasA;Excellent;Y;SBrkr;752;624;0;1376;0;0;1;0;3;1;Good;7;0;No_Fireplace;Detchd;2;576;Typical;Typical;Partial_Pavement;2;2007;165000
Residential_Low_Density;74;13253;Pave;Slightly_Irregular;AllPub;Inside;Somerset;One_Story;Good;Average;2006;2006;VinylSd;VinylSd;GasA;Good;Y;SBrkr;1578;0;0;1578;1;0;2;0;3;1;Good;7;1;Good;Attchd;3;642;Typical;Typical;Paved;5;2008;240000
Residential_Low_Density;75;7388;Pave;Regular;AllPub;Corner;North_Ames;One_Story;Average;Above_Average;1959;2002;MetalSd;MetalSd;GasA;Good;Y;SBrkr;1327;0;0;1327;1;0;1;0;3;1;Good;7;0;No_Fireplace;Detchd;2;624;Typical;Typical;Paved;7;2007;150750
Residential_Low_Density;62;7130;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Average;Above_Average;1967;1967;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;864;0;0;864;0;1;1;0;2;1;Typical;5;0;No_Fireplace;Attchd;1;312;Typical;Typical;Paved;6;2009;130000
Residential_Low_Density;59;8660;Pave;Slightly_Irregular;AllPub;Inside;College_Creek;SLvl;Average;Average;1976;1976;VinylSd;VinylSd;GasA;Typical;Y;SBrkr;1025;0;0;1025;0;0;2;0;3;1;Typical;6;1;Fair;Detchd;2;370;Typical;Typical;Paved;7;2007;153500
Residential_Low_Density;102;12671;Pave;Slightly_Irregular;AllPub;Corner;Clear_Creek;One_Story;Above_Average;Good;1954;1994;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;2422;0;0;2422;0;0;3;0;4;1;Good;6;2;Good;Attchd;2;527;Typical;Typical;Paved;7;2007;255000
Residential_Low_Density;67;8308;Pave;Regular;AllPub;Inside;Edwards;One_Story;Below_Average;Above_Average;1963;1963;VinylSd;VinylSd;GasA;Typical;Y;SBrkr;1088;0;0;1088;0;0;1;0;2;1;Typical;4;0;No_Fireplace;Detchd;2;520;Typical;Typical;Partial_Pavement;6;2007;110000
Residential_Low_Density;0;9200;Pave;Slightly_Irregular;AllPub;CulDSac;College_Creek;One_Story;Average;Above_Average;1975;1980;VinylSd;VinylSd;GasA;Typical;Y;SBrkr;938;0;0;938;1;0;1;0;3;1;Typical;5;0;No_Fireplace;Detchd;1;308;Typical;Typical;Paved;7;2008;130250
Floating_Village_Residential;42;4385;Pave;Slightly_Irregular;AllPub;Inside;Somerset;One_Story;Excellent;Average;2001;2001;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1419;0;0;1419;1;0;1;1;2;1;Excellent;5;1;Typical;Attchd;2;588;Typical;Typical;Paved;9;2008;290000
Residential_Low_Density;85;8500;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Average;Fair;1961;1961;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;1235;0;0;1235;0;0;1;0;2;1;Typical;6;0;No_Fireplace;Attchd;2;480;Typical;Typical;Paved;12;2006;98600
Residential_Medium_Density;21;1974;Pave;Regular;AllPub;Inside;Meadow_Village;SFoyer;Below_Average;Good;1973;2006;CemntBd;CmentBd;GasA;Good;Y;SBrkr;526;462;0;988;1;0;1;0;2;1;Typical;5;0;No_Fireplace;BuiltIn;1;297;Typical;Typical;Paved;6;2008;105000
Residential_Low_Density;85;10655;Pave;Slightly_Irregular;AllPub;Inside;Northridge_Heights;One_Story;Very_Good;Average;2003;2004;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1629;0;0;1629;1;0;2;0;3;1;Good;7;1;Good;Attchd;3;880;Typical;Typical;Paved;10;2009;284000
Residential_Low_Density;73;9069;Pave;Regular;AllPub;Inside;Sawyer_West;SFoyer;Above_Average;Very_Good;1993;1993;HdBoard;HdBoard;GasA;Good;Y;SBrkr;1440;0;0;1440;2;0;2;0;2;2;Good;8;0;No_Fireplace;Attchd;4;920;Typical;Typical;Paved;4;2006;224500
Residential_Low_Density;59;16023;Pave;Slightly_Irregular;AllPub;CulDSac;Stone_Brook;Two_Story;Excellent;Average;2005;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1414;1384;0;2798;1;0;3;1;3;1;Excellent;11;1;Good;BuiltIn;3;670;Typical;Typical;Paved;3;2006;457347
Residential_Low_Density;65;7441;Pave;Slightly_Irregular;AllPub;Inside;Sawyer_West;One_Story;Good;Average;2006;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1486;0;0;1486;0;0;2;0;3;1;Good;7;0;No_Fireplace;Attchd;2;566;Typical;Typical;Paved;6;2007;181000
Residential_Low_Density;51;3635;Pave;Regular;AllPub;Inside;Bloomington_Heights;One_Story;Good;Average;2007;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1569;0;0;1569;0;1;2;0;1;1;Good;7;1;Typical;Attchd;3;660;Typical;Typical;Paved;5;2009;175900
Residential_Low_Density;0;15660;Pave;Slightly_Irregular;AllPub;Corner;Crawford;One_and_Half_Fin;Good;Excellent;1939;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1137;817;0;1954;0;1;1;1;3;1;Good;8;2;Typical;Attchd;2;431;Typical;Typical;Paved;5;2008;311500
Residential_Low_Density;313;63887;Pave;Irregular;AllPub;Corner;Edwards;Two_Story;Very_Excellent;Average;2008;2008;Stucco;Stucco;GasA;Excellent;Y;SBrkr;4692;950;0;5642;2;0;2;1;3;1;Excellent;12;3;Good;Attchd;2;1418;Typical;Typical;Paved;1;2008;160000
Residential_Low_Density;58;9487;Pave;Slightly_Irregular;AllPub;Inside;Gilbert;Two_Story;Above_Average;Average;2000;2000;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;940;750;0;1690;1;0;2;1;3;1;Typical;7;1;Typical;Attchd;2;442;Typical;Typical;Paved;6;2007;187000
Floating_Village_Residential;65;8125;Pave;Regular;AllPub;Corner;Somerset;One_Story;Very_Good;Average;2008;2009;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1836;0;0;1836;0;0;2;0;3;1;Good;8;1;Good;Attchd;2;517;Typical;Typical;Paved;10;2009;264500
Residential_Low_Density;65;5950;Pave;Slightly_Irregular;AllPub;Inside;Stone_Brook;One_Story;Very_Good;Average;1989;1989;HdBoard;HdBoard;GasA;Good;Y;SBrkr;1337;0;0;1337;1;0;2;0;2;1;Good;5;1;Typical;Attchd;2;462;Typical;Typical;Paved;4;2008;188500
Residential_Medium_Density;50;6000;Pave;Regular;AllPub;Inside;Old_Town;One_Story;Above_Average;Above_Average;1925;1980;MetalSd;MetalSd;GasA;Good;Y;SBrkr;1103;0;0;1103;0;0;1;0;2;1;Good;5;1;Good;Detchd;2;440;Typical;Typical;Paved;7;2006;110500
Residential_Low_Density;91;11830;Pave;Regular;AllPub;Inside;Somerset;One_Story;Very_Good;Average;2007;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1542;0;0;1542;1;0;2;0;3;1;Good;6;1;Good;Attchd;3;852;Typical;Typical;Paved;7;2007;260261
Residential_Low_Density;149;19958;Pave;Regular;AllPub;Inside;Timberland;One_Story;Above_Average;Very_Good;1958;1995;HdBoard;HdBoard;GasA;Good;Y;SBrkr;2279;0;0;2279;0;0;2;1;4;1;Good;7;1;Good;Attchd;2;461;Typical;Typical;Paved;7;2007;257000
Residential_Medium_Density;60;9600;Pave;Regular;AllPub;Inside;Old_Town;One_and_Half_Fin;Average;Very_Good;1925;1994;VinylSd;VinylSd;GasA;Good;Y;SBrkr;842;630;0;1472;0;0;1;0;3;1;Good;6;0;No_Fireplace;Detchd;1;250;Typical;Fair;Partial_Pavement;7;2007;125000
Residential_Low_Density;0;13607;Pave;Slightly_Irregular;AllPub;Inside;Crawford;SLvl;Above_Average;Above_Average;1986;1986;VinylSd;VinylSd;GasA;Good;Y;SBrkr;1182;800;0;1982;1;0;2;1;3;1;Typical;6;1;Typical;BuiltIn;2;501;Typical;Typical;Paved;4;2009;208000
Residential_Medium_Density;48;5747;Pave;Regular;AllPub;Inside;Old_Town;One_Story;Fair;Below_Average;1920;1950;Wd Sdng;Wd Sdng;GasA;Good;Y;SBrkr;840;0;0;840;0;0;1;0;2;1;Fair;5;0;No_Fireplace;Detchd;1;250;Typical;Fair;Dirt_Gravel;6;2006;64000
Residential_Low_Density;70;8400;Pave;Regular;AllPub;Inside;Sawyer;SFoyer;Above_Average;Average;1966;1966;VinylSd;VinylSd;GasA;Good;Y;SBrkr;913;0;0;913;1;0;1;0;3;1;Typical;6;0;No_Fireplace;Detchd;1;240;Typical;Typical;Paved;5;2007;129000
Residential_Low_Density;40;3840;Pave;Slightly_Irregular;AllPub;Inside;Greens;One_Story;Very_Good;Above_Average;1978;1998;Wd Sdng;Plywood;GasA;Typical;Y;SBrkr;1295;0;0;1295;1;0;1;0;1;1;Good;4;2;Typical;Attchd;2;571;Typical;Typical;Paved;7;2007;213750
Residential_Low_Density;96;10628;Pave;Slightly_Irregular;AllPub;Corner;Sawyer_West;Two_Story;Good;Average;2004;2004;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;871;941;0;1812;0;0;2;1;3;1;Good;8;0;No_Fireplace;BuiltIn;2;478;Typical;Typical;Paved;1;2009;193000
Residential_Low_Density;45;8212;Pave;Regular;AllPub;Inside;Edwards;One_and_Half_Fin;Average;Above_Average;1941;1950;Wd Sdng;Wd Sdng;GasA;Excellent;Y;SBrkr;854;444;0;1298;0;0;1;0;3;1;Typical;6;2;Good;Detchd;1;256;Typical;Typical;Paved;9;2009;122000
Residential_Medium_Density;52;6240;Pave;Regular;AllPub;Inside;Brookside;One_and_Half_Fin;Below_Average;Average;1947;1950;AsbShng;AsbShng;GasA;Good;N;SBrkr;672;240;0;912;0;0;1;0;2;1;Typical;3;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Dirt_Gravel;7;2006;80500
Residential_Low_Density;65;6040;Pave;Regular;AllPub;Inside;Edwards;One_Story;Below_Average;Average;1955;1955;AsbShng;Plywood;GasA;Typical;N;FuseP;1152;0;0;1152;0;0;2;0;2;2;Fair;6;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Dirt_Gravel;6;2008;82000
Residential_Medium_Density;24;1612;Pave;Regular;AllPub;Inside;Blueste;Two_Story;Above_Average;Above_Average;1980;1980;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;561;668;0;1229;0;0;1;1;2;1;Typical;5;1;Typical;Attchd;2;462;Typical;Typical;Paved;7;2009;121000
Floating_Village_Residential;35;4251;Pave;Slightly_Irregular;AllPub;Inside;Somerset;Two_Story;Good;Average;2006;2007;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;625;625;0;1250;0;0;2;1;2;1;Good;5;0;No_Fireplace;Detchd;2;528;Typical;Typical;Paved;6;2007;164700
Residential_Medium_Density;0;7920;Pave;Slightly_Irregular;AllPub;Inside;Iowa_DOT_and_Rail_Road;One_and_Half_Fin;Above_Average;Good;1920;1950;MetalSd;MetalSd;GasA;Typical;Y;FuseA;1035;371;0;1406;0;0;1;0;3;1;Fair;6;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Dirt_Gravel;3;2008;89500
Residential_Low_Density;60;8072;Pave;Regular;AllPub;Inside;College_Creek;One_Story;Average;Average;1994;1995;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;990;0;0;990;1;0;1;0;3;1;Typical;5;0;No_Fireplace;Detchd;2;480;Typical;Typical;Paved;5;2009;138000
Residential_Medium_Density;120;9000;Pave;Regular;AllPub;Corner;Old_Town;One_and_Half_Fin;Average;Very_Good;1900;2006;Stucco;Stucco;GasA;Excellent;Y;SBrkr;680;494;0;1174;0;0;1;0;2;1;Good;6;1;Good;Detchd;2;576;Typical;Typical;Paved;6;2007;135000
Residential_Low_Density;0;11333;Pave;Slightly_Irregular;AllPub;Corner;Mitchell;SLvl;Above_Average;Average;1976;1976;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;1062;0;0;1062;1;0;1;0;3;1;Typical;5;2;Typical;Attchd;2;539;Typical;Typical;Paved;5;2007;146800
Residential_Low_Density;0;24090;Pave;Regular;AllPub;Inside;Clear_Creek;Two_Story;Good;Good;1940;1950;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;1207;1196;0;2403;0;0;2;0;4;1;Typical;10;2;Typical;Attchd;1;349;Typical;Typical;Paved;6;2010;244400
Residential_Low_Density;65;10237;Pave;Regular;AllPub;Inside;Gilbert;One_Story;Above_Average;Average;2005;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1316;0;0;1316;0;0;2;0;3;1;Good;6;1;Good;Attchd;2;397;Typical;Typical;Paved;10;2006;169990
Residential_Low_Density;0;8803;Pave;Slightly_Irregular;AllPub;Inside;Gilbert;Two_Story;Above_Average;Average;1994;1995;HdBoard;HdBoard;GasA;Good;Y;SBrkr;707;809;0;1516;1;0;2;1;3;1;Good;7;1;Typical;Attchd;2;409;Typical;Typical;Paved;7;2009;181316
Residential_Medium_Density;85;13600;Pave;Regular;AllPub;Inside;Old_Town;Two_Story;Average;Average;1900;1950;Wd Sdng;Wd Sdng;GasA;Typical;N;SBrkr;1422;915;0;2337;0;0;2;0;5;2;Typical;10;0;No_Fireplace;Detchd;2;560;Typical;Typical;Paved;9;2007;90000
Residential_Low_Density;76;12887;Pave;Regular;AllPub;Inside;Mitchell;One_Story;Average;Good;1984;1984;VinylSd;VinylSd;GasA;Typical;Y;SBrkr;833;0;0;833;1;0;1;0;2;1;Good;5;0;No_Fireplace;Attchd;2;495;Typical;Typical;Paved;4;2010;149900
Residential_Low_Density;0;11027;Pave;Slightly_Irregular;AllPub;Inside;North_Ames;One_Story;Above_Average;Average;1954;1954;Wd Sdng;Wd Sdng;GasA;Good;Y;SBrkr;1293;0;0;1293;1;0;2;0;2;1;Typical;5;0;No_Fireplace;Attchd;2;452;Typical;Typical;Paved;5;2006;149900
Residential_Low_Density;53;3922;Pave;Regular;AllPub;Inside;Bloomington_Heights;One_Story;Good;Average;2006;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1402;0;0;1402;0;2;0;2;2;1;Good;7;1;Good;Attchd;3;648;Typical;Typical;Paved;2;2007;194201
Residential_Medium_Density;21;1596;Pave;Regular;AllPub;Inside;Meadow_Village;SLvl;Below_Average;Average;1973;1973;CemntBd;CmentBd;GasA;Typical;Y;SBrkr;526;462;0;988;1;0;1;0;2;1;Typical;5;0;No_Fireplace;BuiltIn;1;297;Typical;Typical;Paved;11;2009;91000
Residential_Low_Density;50;4960;Pave;Regular;AllPub;Inside;Brookside;One_and_Half_Fin;Average;Good;1930;1982;WdShing;Wd Shng;GasA;Excellent;Y;SBrkr;1001;653;0;1654;0;0;2;0;3;1;Typical;7;1;Good;Detchd;1;336;Typical;Typical;Dirt_Gravel;5;2009;137000
Residential_Low_Density;107;14450;Pave;Regular;AllPub;Inside;Northridge_Heights;One_Story;Excellent;Average;2006;2007;CemntBd;CmentBd;GasA;Excellent;Y;SBrkr;2121;0;0;2121;0;0;2;1;3;1;Excellent;8;1;Excellent;Attchd;3;732;Typical;Typical;Paved;5;2007;415298
Residential_Low_Density;56;6956;Pave;Regular;AllPub;Inside;Edwards;One_and_Half_Fin;Below_Average;Good;1948;1950;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;624;312;0;936;0;0;1;0;3;1;Typical;5;0;No_Fireplace;Attchd;1;265;Typical;Poor;Paved;4;2006;97900
Residential_Low_Density;53;10918;Pave;Regular;AllPub;Inside;Crawford;Two_Story;Good;Excellent;1926;2004;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;1276;804;0;2080;0;0;1;1;3;1;Good;9;2;Good;Detchd;1;282;Typical;Typical;Paved;6;2009;234000
Residential_Low_Density;0;13250;Pave;Slightly_Irregular;AllPub;Inside;Northwest_Ames;Two_Story;Good;Above_Average;1978;1978;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;1154;896;0;2050;0;0;2;1;4;1;Good;8;1;Typical;Attchd;2;529;Typical;Typical;Paved;5;2009;154000
Residential_Low_Density;88;10179;Pave;Slightly_Irregular;AllPub;Corner;Gilbert;Two_Story;Above_Average;Average;1997;1997;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;945;663;0;1608;0;0;2;1;3;1;Typical;7;1;Typical;Attchd;2;470;Typical;Typical;Paved;7;2009;189500
Residential_Low_Density;0;11765;Pave;Slightly_Irregular;AllPub;Corner;North_Ames;One_Story;Average;Average;1957;1957;Wd Sdng;Wd Sdng;GasA;Fair;Y;SBrkr;1797;0;0;1797;0;0;1;1;3;1;Typical;7;1;Typical;Attchd;3;963;Typical;Typical;Paved;6;2006;169000
Residential_Low_Density;110;15274;Pave;Slightly_Irregular;AllPub;Corner;Northridge_Heights;One_Story;Excellent;Average;2003;2003;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;2452;0;0;2452;2;0;2;0;3;1;Excellent;10;1;Good;Attchd;3;886;Typical;Typical;Paved;7;2009;445000
Residential_Low_Density;80;8480;Pave;Regular;AllPub;Corner;Sawyer;One_Story;Average;Above_Average;1963;1963;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;970;0;0;970;1;0;1;0;2;1;Typical;5;0;No_Fireplace;Detchd;2;624;Typical;Typical;Paved;7;2007;132500
Residential_Low_Density;50;6953;Pave;Regular;AllPub;Inside;Mitchell;One_Story;Average;Good;1971;2004;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;874;0;0;874;0;0;1;0;3;1;Typical;5;0;No_Fireplace;Detchd;1;352;Typical;Typical;Paved;6;2010;130000
Residential_Low_Density;90;10454;Pave;Slightly_Irregular;AllPub;Corner;North_Ames;One_Story;Above_Average;Above_Average;1957;1957;Plywood;Plywood;GasA;Good;Y;FuseA;1105;0;0;1105;0;0;1;0;3;1;Typical;5;0;No_Fireplace;Detchd;1;308;Typical;Typical;Paved;4;2009;135000
Residential_Low_Density;50;7420;Pave;Regular;AllPub;Corner;Brookside;One_and_Half_Unf;Average;Above_Average;1939;1950;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;1077;0;0;1077;1;0;1;0;2;2;Typical;5;2;Typical;Attchd;1;205;Good;Typical;Paved;1;2008;118000
Residential_Medium_Density;50;9060;Pave;Regular;AllPub;Inside;Iowa_DOT_and_Rail_Road;Two_Story;Average;Above_Average;1923;1999;Wd Sdng;Plywood;GasA;Excellent;Y;SBrkr;942;886;0;1828;0;0;2;0;3;1;Good;6;0;No_Fireplace;Detchd;0;0;No_Garage;No_Garage;Paved;3;2007;150909
Residential_Low_Density;91;11643;Pave;Regular;AllPub;Inside;North_Ames;Two_Story;Average;Average;1969;1969;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;1338;1296;0;2634;1;1;2;2;6;2;Typical;12;0;No_Fireplace;Detchd;4;968;Typical;Typical;Paved;8;2009;200000
Residential_Low_Density;82;9020;Pave;Regular;AllPub;Corner;North_Ames;SLvl;Above_Average;Average;1964;1964;Plywood;Wd Sdng;GasA;Typical;Y;SBrkr;1350;0;0;1350;1;0;1;1;3;1;Typical;6;0;No_Fireplace;Attchd;2;520;Typical;Typical;Paved;6;2008;168500
Residential_Low_Density;61;10125;Pave;Slightly_Irregular;AllPub;Inside;Gilbert;Two_Story;Good;Average;2004;2004;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;846;748;0;1594;0;0;2;1;3;1;Good;7;1;Good;Attchd;2;434;Typical;Typical;Paved;7;2009;195500
Residential_Medium_Density;50;6000;Pave;Regular;AllPub;Inside;Brookside;One_and_Half_Fin;Below_Average;Above_Average;1936;1950;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;757;567;0;1324;0;0;1;0;3;1;Typical;6;0;No_Fireplace;Detchd;1;240;Typical;Typical;Paved;7;2009;128000
Residential_Low_Density;87;10037;Pave;Regular;AllPub;Corner;Somerset;One_Story;Very_Good;Average;2006;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1460;0;0;1460;0;0;2;0;3;1;Good;6;1;Good;Attchd;2;480;Typical;Typical;Paved;8;2008;247000
Residential_Low_Density;0;10900;Pave;Slightly_Irregular;AllPub;FR2;College_Creek;Two_Story;Above_Average;Good;1977;1977;HdBoard;HdBoard;GasA;Excellent;Y;SBrkr;689;703;0;1392;0;0;1;1;3;1;Typical;6;0;No_Fireplace;Attchd;1;299;Typical;Typical;Paved;3;2010;161750
Residential_Low_Density;57;8924;Pave;Slightly_Irregular;AllPub;CulDSac;College_Creek;Two_Story;Good;Average;1998;1999;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;880;844;0;1724;0;0;2;1;3;1;Good;8;0;No_Fireplace;Attchd;2;527;Typical;Typical;Paved;7;2008;188000
Residential_Low_Density;90;11988;Pave;Slightly_Irregular;AllPub;Corner;North_Ames;One_Story;Above_Average;Above_Average;1957;1957;VinylSd;VinylSd;GasA;Excellent;Y;FuseA;1244;0;0;1244;0;0;1;1;3;1;Typical;6;2;Good;Attchd;1;336;Typical;Typical;Paved;5;2007;150000
Residential_Low_Density;160;15623;Pave;Slightly_Irregular;AllPub;Corner;Northridge;Two_Story;Very_Excellent;Average;1996;1996;Wd Sdng;ImStucc;GasA;Excellent;Y;SBrkr;2411;2065;0;4476;1;0;3;1;4;1;Excellent;10;2;Typical;Attchd;3;813;Typical;Typical;Paved;7;2007;745000
Residential_Medium_Density;47;4608;Pave;Regular;AllPub;Corner;Old_Town;One_Story;Below_Average;Above_Average;1945;1950;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;747;0;0;747;0;0;1;0;2;1;Typical;4;0;No_Fireplace;Attchd;1;220;Typical;Typical;Paved;6;2010;80000
Residential_Medium_Density;60;8520;Pave;Regular;AllPub;Inside;Old_Town;One_and_Half_Fin;Above_Average;Good;1916;1950;Stucco;Stucco;GasW;Typical;N;SBrkr;1664;862;0;2526;0;0;2;0;5;1;Good;10;1;Good;Detchd;1;216;Typical;Typical;Paved;8;2007;136000
Residential_Low_Density;67;13300;Pave;Slightly_Irregular;AllPub;Inside;Gilbert;SLvl;Good;Average;2004;2004;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;744;630;0;1374;1;0;2;1;3;1;Good;7;1;Good;BuiltIn;2;400;Typical;Typical;Paved;6;2010;184500
Residential_Low_Density;60;7313;Pave;Regular;AllPub;Inside;Northridge_Heights;One_Story;Excellent;Average;2005;2005;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;1561;0;0;1561;1;0;2;0;2;1;Excellent;6;1;Good;Attchd;2;556;Typical;Typical;Paved;8;2007;277500
Residential_Low_Density;88;11394;Pave;Regular;AllPub;Corner;Stone_Brook;One_Story;Excellent;Poor;2010;2010;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1856;0;0;1856;1;0;1;1;1;1;Excellent;8;1;Excellent;Attchd;3;834;Typical;Typical;Paved;6;2010;394432
Residential_Low_Density;50;5220;Pave;Slightly_Irregular;AllPub;Inside;South_and_West_of_Iowa_State_University;One_Story;Average;Fair;1936;1950;Wd Sdng;Wd Shng;GasA;Good;Y;SBrkr;879;0;0;879;0;0;1;0;2;1;Typical;4;0;No_Fireplace;Detchd;1;180;Typical;Typical;Partial_Pavement;1;2006;80000
Residential_Low_Density;65;8385;Pave;Regular;AllPub;Inside;Mitchell;One_Story;Above_Average;Average;1978;1978;Plywood;Plywood;GasA;Typical;Y;SBrkr;1664;0;0;1664;0;0;2;0;4;2;Typical;10;0;No_Fireplace;More_Than_Two_Types;2;616;Typical;Typical;Paved;10;2006;145000
